,ANCSTRY1,ANCSTRY2,RLABOR,WWII,WEEK89
10234,999,999,1,0,44
10235,999,999,1,0,0
10236,999,999,0,0,0
10237,999,999,6,0,12
10238,999,999,1,0,52
10239,999,999,1,0,52
10240,999,999,6,0,0
10241,999,999,0,0,0
10242,999,999,0,0,0
10243,32,50,1,0,52
10244,32,50,0,0,0
10245,22,999,6,0,0
10246,939,999,1,0,52
10247,939,999,0,0,0
10248,22,999,1,0,52
10249,22,999,6,0,0
10250,32,920,6,0,0
10251,999,999,6,1,0
10252,920,999,6,0,0
10253,999,999,0,0,0
10254,999,999,0,0,0
10255,999,999,0,0,0
10256,50,999,6,0,0
10257,22,999,1,0,52
10258,32,999,1,0,52
10259,22,999,1,0,52
10260,22,999,1,0,52
10261,22,920,3,0,24
10262,32,920,3,0,3
10263,32,920,0,0,0
10264,999,999,6,0,0
10265,999,999,6,0,0
10266,50,999,1,0,50
10267,50,51,6,0,0
10268,920,50,6,0,0
10269,920,50,1,0,33
10270,920,50,2,0,52
10271,920,50,2,0,41
10272,920,50,3,0,8
10273,920,50,6,0,8
10274,920,50,1,0,30
10275,939,999,1,0,32
10276,939,999,6,0,0
10277,939,999,0,0,0
10278,939,999,0,0,0
10279,88,999,6,0,0
10280,50,999,1,0,48
10281,50,999,1,0,44
10282,50,999,6,0,0
10283,939,999,1,1,40
10284,939,999,1,0,52
10285,939,999,1,0,25
10286,920,50,6,0,6
10287,999,999,0,0,0
10288,999,999,0,0,0
10289,939,999,3,0,52
10290,939,999,6,0,16
10291,999,999,6,0,0
10292,50,999,1,0,52
10293,50,32,6,0,0
10294,50,32,1,0,52
10295,999,999,1,0,52
10296,999,999,6,0,0
10297,999,999,1,0,50
10298,999,999,1,0,52
10299,999,999,6,0,2
10300,999,999,0,0,0
10301,999,999,0,0,0
10302,999,999,6,0,0
10303,999,999,6,0,0
10304,999,999,6,0,0
10305,999,999,1,0,52
10306,999,999,1,0,52
10307,999,999,1,0,26
10308,999,999,6,0,0
10309,50,920,0,0,0
10310,920,50,0,0,0
10311,920,50,0,0,0
10312,50,999,6,0,0
10313,50,999,6,0,0
10314,939,999,2,0,49
10315,939,999,1,0,52
10316,939,999,6,0,8
10317,999,999,1,0,52
10318,50,920,1,0,52
10319,50,920,6,0,2
10320,50,920,0,0,0
10321,89,999,1,0,52
10322,939,999,3,0,4
10323,939,999,6,0,0
10324,939,999,6,0,0
10325,939,999,1,0,22
10326,939,999,1,0,52
10327,21,999,1,0,52
10328,21,50,6,0,0
10329,21,50,1,0,40
10330,21,50,0,0,0
10331,87,999,3,0,44
10332,87,999,0,0,0
10333,87,999,0,0,0
10334,939,999,1,0,52
10335,999,999,1,0,48
10336,22,999,1,0,38
10337,999,999,3,0,51
10338,22,50,1,0,50
10339,22,50,6,0,15
10340,996,999,1,0,50
10341,996,999,1,0,49
10342,50,999,6,0,0
10343,32,999,1,0,49
10344,50,999,1,0,42
10345,939,999,6,0,30
10346,939,999,1,0,52
10347,939,999,6,1,0
10348,939,999,6,0,0
10349,939,999,1,0,30
10350,22,999,1,0,52
10351,50,999,1,0,52
10352,999,999,0,0,0
10353,50,920,1,0,32
10354,32,50,6,0,20
10355,50,32,0,0,0
10356,50,920,0,0,0
10357,50,920,0,0,0
10358,50,920,6,0,0
10359,50,920,0,0,0
10360,22,920,1,0,52
10361,26,22,1,0,0
10362,22,26,0,0,0
10363,999,999,6,0,0
10364,999,999,6,0,0
10365,939,999,6,0,4
10366,920,999,6,0,0
10367,920,999,1,0,24
10368,920,999,6,0,0
10369,939,999,6,0,35
10370,939,999,6,0,0
10371,939,999,6,0,0
10372,939,999,6,0,0
10373,32,920,1,0,52
10374,32,50,1,0,48
10375,111,999,3,0,42
10376,939,999,1,1,40
10377,939,999,6,0,0
10378,920,50,1,0,52
10379,50,21,1,0,52
10380,195,999,1,0,36
10381,999,999,6,0,0
10382,195,999,0,0,0
10383,195,999,0,0,0
10384,195,999,0,0,0
10385,195,999,6,0,0
10386,195,999,6,0,0
10387,195,999,1,0,44
10388,999,999,3,0,32
10389,22,999,6,1,0
10390,22,999,6,0,0
10391,999,999,6,0,52
10392,999,999,0,0,0
10393,999,999,1,0,52
10394,50,999,1,0,52
10395,50,51,1,0,50
10396,50,999,1,0,50
10397,50,51,0,0,0
10398,999,999,6,0,0
10399,50,21,3,0,30
10400,32,999,0,0,0
10401,32,999,2,0,20
10402,22,999,6,0,0
10403,32,88,1,0,52
10404,88,22,1,0,51
10405,32,88,6,0,0
10406,142,50,1,0,45
10407,50,22,6,0,0
10408,142,50,0,0,0
10409,142,50,0,0,0
10410,939,999,6,1,12
10411,939,999,6,0,0
10412,939,999,6,0,16
10413,939,999,6,0,10
10414,924,999,1,0,52
10415,924,999,1,0,52
10416,924,999,6,0,0
10417,924,999,0,0,0
10418,920,999,1,0,45
10419,32,999,1,0,52
10420,32,999,1,0,52
10421,50,999,1,0,37
10422,32,50,0,0,0
10423,999,999,1,0,52
10424,999,999,1,0,52
10425,999,999,0,0,0
10426,999,999,0,0,0
10427,22,999,6,0,4
10428,50,32,6,0,0
10429,32,999,6,0,0
10430,50,999,6,0,0
10431,50,999,6,0,0
10432,920,999,6,0,0
10433,920,50,0,0,0
10434,50,999,0,0,0
10435,50,999,6,0,0
10436,999,999,1,0,52
10437,999,999,1,0,52
10438,87,999,1,0,45
10439,26,32,3,0,32
10440,50,920,6,0,0
10441,50,920,1,0,52
10442,920,50,0,0,0
10443,920,50,0,0,0
10444,920,50,0,0,0
10445,999,999,6,0,0
10446,999,999,6,0,0
10447,999,999,1,0,52
10448,939,999,6,0,0
10449,21,999,6,0,0
10450,21,999,1,0,45
10451,939,999,1,0,38
10452,999,999,1,0,51
10453,999,999,6,0,0
10454,999,999,0,0,0
10455,999,999,0,0,0
10456,999,999,0,0,0
10457,999,999,6,0,0
10458,939,999,6,0,0
10459,939,999,6,0,0
10460,999,999,1,0,52
10461,999,999,1,0,46
10462,999,999,3,0,10
10463,999,999,0,0,0
10464,999,999,1,1,52
10465,999,999,1,0,52
10466,999,999,1,0,52
10467,999,999,1,0,52
10468,999,999,6,0,0
10469,32,999,6,1,0
10470,50,999,6,0,0
10471,999,999,1,0,0
10472,999,999,6,0,0
10473,939,999,1,0,26
10474,32,999,6,0,4
10475,32,999,0,0,0
10476,32,999,0,0,0
10477,32,999,6,0,16
10478,32,999,1,0,52
10479,51,999,1,0,52
10480,939,999,1,0,52
10481,920,999,6,1,0
10482,50,999,6,0,0
10483,50,999,6,0,30
10484,50,999,1,0,52
10485,32,999,1,0,52
10486,50,999,0,0,0
10487,939,999,2,0,16
10488,939,999,1,0,38
10489,939,999,1,0,52
10490,939,999,6,0,24
10491,939,999,0,0,0
10492,32,999,1,0,48
10493,920,999,1,0,0
10494,32,999,6,0,0
10495,32,999,1,0,0
10496,924,999,1,0,52
10497,924,999,0,0,0
10498,924,999,0,0,0
10499,50,999,6,0,0
10500,939,999,1,0,52
10501,939,999,1,0,50
10502,939,999,6,0,2
10503,50,999,6,0,0
10504,21,50,1,0,36
10505,22,97,6,0,0
10506,22,50,1,0,52
10507,939,999,6,1,0
10508,939,999,6,0,0
10509,939,999,1,0,39
10510,999,999,1,0,40
10511,999,999,0,0,0
10512,999,999,0,0,0
10513,920,22,6,1,0
10514,32,999,6,0,0
10515,920,32,6,0,0
10516,999,999,6,0,0
10517,88,999,1,0,52
10518,32,999,1,0,52
10519,32,999,1,0,50
10520,32,920,6,0,28
10521,999,999,1,0,52
10522,999,999,1,0,40
10523,999,999,0,0,0
10524,999,999,0,0,0
10525,920,50,1,0,40
10526,32,50,1,0,52
10527,32,50,0,0,0
10528,32,50,0,0,0
10529,939,999,1,0,52
10530,939,999,1,0,50
10531,50,999,1,0,52
10532,50,999,1,0,52
10533,50,999,1,0,28
10534,50,999,0,0,0
10535,32,89,1,1,52
10536,32,999,6,1,0
10537,22,999,1,0,52
10538,22,999,1,0,52
10539,88,999,1,0,20
10540,50,999,6,0,20
10541,50,999,0,0,0
10542,50,999,0,0,0
10543,999,999,2,0,52
10544,999,999,1,0,52
10545,999,999,1,0,52
10546,999,999,1,0,52
10547,999,999,6,0,52
10548,999,999,3,0,40
10549,999,999,1,0,52
10550,999,999,0,0,0
10551,999,999,0,0,0
10552,50,21,6,0,0
10553,50,32,6,0,0
10554,50,21,1,0,52
10555,50,21,6,0,3
10556,999,999,1,0,52
10557,999,999,6,0,0
10558,999,999,6,1,0
10559,999,999,1,0,0
10560,939,999,1,0,45
10561,939,999,6,0,0
10562,939,999,0,0,0
10563,939,999,1,0,50
10564,939,999,6,0,52
10565,939,999,6,0,0
10566,999,999,3,0,0
10567,939,999,6,0,48
10568,939,999,6,0,0
10569,939,999,1,0,52
10570,32,999,1,0,52
10571,32,999,3,0,12
10572,32,999,1,0,52
10573,171,920,1,0,48
10574,32,999,6,0,0
10575,50,920,6,0,20
10576,50,920,0,0,0
10577,50,920,0,0,0
10578,939,999,1,0,52
10579,939,999,1,0,52
10580,939,999,0,0,0
10581,920,999,1,0,52
10582,920,999,1,0,52
10583,999,999,1,0,52
10584,21,50,6,0,0
10585,50,920,6,0,0
10586,22,999,1,0,52
10587,22,999,1,0,52
10588,22,999,0,0,0
10589,32,50,6,0,0
10590,32,22,6,0,32
10591,22,999,3,0,52
10592,22,999,0,0,0
10593,50,999,1,0,52
10594,26,920,1,0,35
10595,50,26,0,0,0
10596,50,26,0,0,0
10597,22,999,6,0,0
10598,22,26,1,0,52
10599,50,999,1,0,30
10600,50,999,1,0,25
10601,50,920,1,0,52
10602,50,32,1,0,10
10603,999,999,1,0,52
10604,999,999,6,0,0
10605,939,999,1,1,52
10606,939,999,6,0,0
10607,50,999,1,0,52
10608,50,999,1,0,21
10609,50,999,0,0,0
10610,50,999,0,0,0
10611,939,999,1,0,0
10612,939,999,6,0,0
10613,939,999,0,0,0
10614,32,50,1,0,52
10615,32,999,6,0,0
10616,32,50,1,0,26
10617,939,999,1,0,52
10618,222,999,6,0,0
10619,939,999,0,0,0
10620,939,999,0,0,0
10621,50,999,1,0,52
10622,920,32,6,0,0
10623,999,999,0,0,0
10624,50,999,1,0,52
10625,88,999,6,0,0
10626,87,999,0,0,0
10627,87,999,0,0,0
10628,999,999,6,0,0
10629,50,999,1,0,52
10630,32,999,1,0,52
10631,50,32,0,0,0
10632,32,50,0,0,0
10633,50,999,6,0,0
10634,999,999,6,0,0
10635,50,999,6,0,36
10636,50,999,6,0,52
10637,50,999,6,0,0
10638,50,999,6,0,0
10639,939,999,6,1,0
10640,920,999,6,0,0
10641,50,999,6,0,0
10642,939,999,6,0,0
10643,939,999,6,0,12
10644,900,999,1,0,50
10645,900,999,6,0,0
10646,900,999,3,0,0
10647,900,999,0,0,0
10648,900,999,0,0,0
10649,999,999,6,0,0
10650,900,999,6,0,0
10651,900,999,6,0,0
10652,900,999,6,0,0
10653,900,999,6,0,2
10654,32,999,6,0,0
10655,50,999,1,0,0
10656,50,32,1,0,52
10657,900,999,6,0,26
10658,900,999,6,0,0
10659,999,999,1,0,52
10660,999,999,6,0,0
10661,999,999,0,0,0
10662,999,999,0,0,0
10663,939,999,1,0,52
10664,939,999,6,0,0
10665,939,999,6,0,0
10666,939,999,1,0,52
10667,22,999,0,0,0
10668,50,142,1,0,52
10669,939,999,1,0,52
10670,939,999,6,0,0
10671,999,999,0,0,0
10672,999,999,0,0,0
10673,22,999,6,0,0
10674,50,999,6,0,0
10675,999,999,6,1,0
10676,999,999,6,0,0
10677,999,999,6,0,0
10678,939,999,6,1,0
10679,939,999,6,0,0
10680,999,999,6,0,52
10681,999,999,6,0,0
10682,999,999,0,0,0
10683,999,999,0,0,0
10684,22,999,1,0,52
10685,22,999,6,0,0
10686,999,999,1,0,52
10687,999,999,1,0,52
10688,999,999,0,0,0
10689,999,999,0,0,0
10690,999,999,0,0,0
10691,32,88,1,0,52
10692,32,50,6,0,0
10693,32,87,6,0,10
10694,32,87,0,0,0
10695,50,999,1,0,50
10696,50,999,1,0,51
10697,32,999,1,0,48
10698,32,999,1,0,20
10699,32,999,6,0,0
10700,32,999,6,0,0
10701,50,999,1,0,52
10702,50,999,1,0,52
10703,920,999,1,0,52
10704,920,999,1,0,52
10705,22,999,6,0,0
10706,22,999,1,0,42
10707,999,999,6,1,26
10708,999,999,6,0,0
10709,999,999,6,0,0
10710,50,920,6,0,0
10711,939,999,1,0,52
10712,939,999,6,0,0
10713,939,999,0,0,0
10714,999,999,0,0,0
10715,939,999,1,0,52
10716,32,999,1,0,52
10717,32,999,0,0,0
10718,50,26,6,0,0
10719,939,999,1,1,52
10720,939,999,6,0,24
10721,999,999,6,0,0
10722,939,999,1,1,52
10723,939,999,6,0,0
10724,88,22,1,0,46
10725,22,999,1,0,50
10726,88,22,0,0,0
10727,22,999,0,0,0
10728,999,999,1,0,30
10729,920,999,1,0,52
10730,50,999,1,0,52
10731,50,920,0,0,0
10732,996,999,6,0,0
10733,939,999,1,0,50
10734,939,999,1,0,20
10735,939,999,0,0,0
10736,50,999,1,0,52
10737,939,999,6,0,0
10738,22,999,6,0,0
10739,50,999,1,0,36
10740,900,999,6,0,48
10741,900,999,1,0,50
10742,900,999,0,0,0
10743,900,999,6,0,0
10744,900,999,6,0,0
10745,900,999,6,1,0
10746,900,999,6,0,0
10747,900,999,6,0,20
10748,900,999,1,0,52
10749,900,999,0,0,0
10750,900,999,0,0,0
10751,900,999,0,0,0
10752,32,999,1,0,52
10753,50,999,6,0,0
10754,32,999,1,0,52
10755,87,32,1,0,52
10756,999,999,1,0,52
10757,22,50,1,0,52
10758,22,999,6,0,16
10759,22,50,0,0,0
10760,50,999,6,0,0
10761,50,999,6,0,0
10762,50,999,1,0,52
10763,50,999,1,0,52
10764,50,999,1,0,32
10765,50,999,3,0,0
10766,50,999,3,0,0
10767,999,999,1,0,0
10768,999,999,6,0,0
10769,939,999,6,0,0
10770,939,999,6,0,0
10771,22,999,1,0,46
10772,22,999,6,0,0
10773,22,999,0,0,0
10774,22,999,0,0,0
10775,939,999,1,0,40
10776,88,999,6,1,0
10777,87,999,6,0,0
10778,50,999,6,0,0
10779,50,999,1,0,52
10780,50,999,6,0,0
10781,999,999,6,0,0
10782,999,999,1,0,52
10783,999,999,1,0,20
10784,999,999,1,0,2
10785,999,999,0,0,0
10786,999,999,0,0,0
10787,50,999,1,0,52
10788,32,999,1,0,52
10789,32,999,0,0,0
10790,50,32,0,0,0
10791,22,999,6,0,0
10792,32,999,1,0,52
10793,920,999,6,0,0
10794,920,999,0,0,0
10795,32,999,0,0,0
10796,50,999,1,0,52
10797,50,999,1,0,52
10798,999,999,1,0,51
10799,50,999,1,0,24
10800,50,999,1,0,51
10801,50,999,1,0,51
10802,999,999,6,0,0
10803,50,999,1,0,52
10804,50,999,2,0,52
10805,21,999,1,0,52
10806,50,999,6,0,12
10807,21,50,0,0,0
10808,21,50,0,0,0
10809,50,32,1,0,52
10810,32,920,6,0,0
10811,50,32,0,0,0
10812,50,32,0,0,0
10813,920,50,6,0,0
10814,50,999,1,0,52
10815,50,999,1,0,36
10816,920,999,1,0,52
10817,32,999,6,0,3
10818,920,32,0,0,0
10819,50,22,6,0,0
10820,996,999,6,0,0
10821,996,999,3,0,0
10822,939,999,0,0,0
10823,939,999,0,0,0
10824,939,999,0,0,0
10825,939,999,0,0,0
10826,999,999,1,0,40
10827,50,920,1,0,52
10828,939,999,1,0,52
10829,939,999,1,0,51
10830,939,999,0,0,0
10831,939,999,0,0,0
10832,50,999,1,0,52
10833,50,920,6,0,0
10834,50,920,0,0,0
10835,999,999,1,0,52
10836,50,999,6,0,40
10837,32,920,1,0,52
10838,939,999,1,0,48
10839,939,999,6,0,20
10840,939,999,1,1,52
10841,939,999,6,0,0
10842,87,999,6,1,0
10843,50,999,6,0,0
10844,920,21,6,0,0
10845,50,999,1,0,45
10846,920,21,1,0,0
10847,32,999,3,0,52
10848,32,999,6,0,0
10849,999,999,6,0,0
10850,999,999,6,0,0
10851,999,999,1,0,25
10852,50,920,6,0,0
10853,26,999,1,0,0
10854,26,50,6,0,0
10855,999,999,1,0,42
10856,999,999,1,0,52
10857,999,999,0,0,0
10858,11,999,6,0,0
10859,11,999,1,0,30
10860,11,999,0,0,0
10861,11,999,6,0,0
10862,11,999,6,0,0
10863,939,999,1,0,50
10864,939,999,1,0,50
10865,32,920,6,1,0
10866,22,920,1,0,52
10867,32,999,1,0,52
10868,50,999,1,0,38
10869,32,999,0,0,0
10870,32,999,0,0,0
10871,32,999,0,0,0
10872,50,999,1,0,36
10873,50,920,6,0,0
10874,50,920,0,0,0
10875,50,920,0,0,0
10876,50,999,1,1,52
10877,720,999,1,0,20
10878,999,999,1,0,52
10879,999,999,1,0,52
10880,939,999,3,0,52
10881,939,999,6,0,0
10882,939,999,1,0,51
10883,939,999,6,0,0
10884,939,999,0,0,0
10885,939,999,1,0,52
10886,999,999,1,0,40
10887,900,999,1,0,32
10888,900,999,1,0,40
10889,900,999,0,0,0
10890,22,999,1,0,48
10891,22,999,1,0,52
10892,939,999,1,0,52
10893,939,999,6,0,0
10894,999,999,1,0,0
10895,21,32,6,1,0
10896,22,999,6,0,0
10897,999,999,6,0,0
10898,999,999,0,0,0
10899,32,999,1,0,45
10900,929,22,6,0,40
10901,32,999,1,0,26
10902,32,999,1,0,26
10903,929,920,6,0,0
10904,999,999,6,0,0
10905,939,999,1,0,52
10906,939,999,1,0,52
10907,939,999,3,0,20
10908,939,999,0,0,0
10909,939,999,1,0,52
10910,939,999,1,0,52
10911,50,999,1,0,52
10912,50,999,1,0,52
10913,50,999,1,0,52
10914,50,999,1,0,50
10915,920,999,1,0,52
10916,920,999,6,0,28
10917,920,999,0,0,0
10918,22,50,6,0,0
10919,50,920,1,0,52
10920,999,999,1,0,52
10921,50,920,1,0,26
10922,32,50,1,0,52
10923,32,50,0,0,0
10924,32,50,6,0,0
10925,939,999,6,1,0
10926,939,999,6,0,0
10927,22,87,1,0,52
10928,50,999,6,0,0
10929,21,999,6,0,0
10930,32,920,1,0,0
10931,22,50,1,0,52
10932,22,50,0,0,0
10933,22,50,1,0,48
10934,939,999,1,0,38
10935,939,999,6,0,0
10936,939,999,0,0,0
10937,999,999,0,0,0
10938,50,999,6,0,0
10939,50,999,6,0,0
10940,999,999,1,0,34
10941,999,999,6,0,0
10942,999,999,1,0,40
10943,999,999,0,0,0
10944,999,999,0,0,0
10945,939,999,6,1,0
10946,939,999,6,0,0
10947,999,999,1,0,52
10948,999,999,1,0,35
10949,999,999,0,0,0
10950,999,999,0,0,0
10951,939,999,1,0,50
10952,939,999,3,0,12
10953,939,999,1,0,52
10954,999,999,1,0,0
10955,939,999,6,1,34
10956,939,999,6,0,0
10957,939,999,6,0,24
10958,939,999,1,0,40
10959,939,999,0,0,0
10960,939,999,0,0,0
10961,939,999,0,0,0
10962,999,999,1,0,52
10963,999,999,1,0,52
10964,939,999,6,0,0
10965,939,999,1,0,52
10966,939,999,6,0,0
10967,939,999,0,0,0
10968,939,999,0,0,0
10969,939,999,0,0,0
10970,939,999,0,0,0
10971,22,999,6,0,52
10972,51,50,6,0,36
10973,22,999,0,0,0
10974,939,999,1,0,51
10975,939,999,6,0,0
10976,22,999,1,0,36
10977,939,999,1,0,35
10978,939,999,6,0,28
10979,996,999,6,0,0
10980,996,999,6,0,0
10981,999,999,1,0,52
10982,999,999,1,0,28
10983,999,999,3,0,27
10984,999,999,1,0,52
10985,50,999,1,0,52
10986,50,999,6,0,0
10987,50,999,1,0,40
10988,50,999,0,0,0
10989,920,50,6,0,0
10990,900,999,6,0,49
10991,900,999,0,0,0
10992,900,999,0,0,0
10993,50,999,1,0,52
10994,22,999,1,0,51
10995,50,22,6,0,0
10996,51,50,1,0,12
10997,999,999,6,0,0
10998,939,999,6,0,0
10999,939,999,1,0,50
11000,940,999,1,0,50
11001,939,999,0,0,0
11002,22,999,1,0,52
11003,26,51,6,0,0
11004,22,26,0,0,0
11005,22,26,0,0,0
11006,939,999,6,0,0
11007,32,50,3,0,52
11008,32,999,6,0,0
11009,999,999,1,0,48
11010,999,999,1,0,50
11011,50,999,6,0,0
11012,50,999,6,0,0
11013,50,999,0,0,0
11014,50,999,0,0,0
11015,50,999,0,0,0
11016,88,89,6,1,0
11017,20,999,6,0,0
11018,88,89,6,0,0
11019,32,999,1,0,52
11020,920,50,1,0,20
11021,920,32,1,0,51
11022,32,920,6,0,0
11023,999,999,6,0,25
11024,999,999,0,0,0
11025,999,999,0,0,0
11026,22,999,6,0,0
11027,22,999,6,0,0
11028,22,999,1,0,45
11029,999,999,6,0,0
11030,939,999,6,0,29
11031,939,999,6,0,0
11032,999,999,1,0,36
11033,939,999,1,0,52
11034,939,999,6,0,0
11035,939,999,0,0,0
11036,50,999,6,1,0
11037,22,999,1,0,8
11038,939,999,6,0,0
11039,50,999,6,0,0
11040,50,999,3,0,32
11041,939,999,0,0,0
11042,999,999,6,0,0
11043,939,999,1,1,0
11044,939,999,3,0,0
11045,999,999,1,0,52
11046,999,999,1,0,20
11047,939,999,6,1,0
11048,939,999,6,0,0
11049,50,999,6,0,0
11050,32,999,1,0,52
11051,32,999,2,0,38
11052,32,999,0,0,0
11053,50,999,1,0,52
11054,50,999,3,0,14
11055,50,999,0,0,0
11056,32,22,1,1,32
11057,999,999,1,0,52
11058,924,999,6,0,0
11059,939,999,1,0,52
11060,939,999,6,0,0
11061,939,999,6,0,0
11062,939,999,0,0,0
11063,22,999,1,0,45
11064,50,999,6,0,0
11065,939,999,1,0,30
11066,939,999,1,0,52
11067,939,999,0,0,0
11068,924,999,1,0,32
11069,939,999,6,0,0
11070,939,999,1,0,52
11071,939,999,1,0,52
11072,939,999,6,0,0
11073,939,999,6,0,0
11074,32,50,1,0,52
11075,32,50,1,0,52
11076,32,50,0,0,0
11077,87,32,1,0,48
11078,87,32,1,0,52
11079,87,32,0,0,0
11080,999,999,6,0,0
11081,999,999,6,0,0
11082,50,32,1,0,52
11083,50,32,1,0,52
11084,50,32,0,0,0
11085,50,999,6,0,0
11086,939,999,6,0,0
11087,939,999,1,0,52
11088,920,50,1,0,40
11089,22,999,1,0,52
11090,22,999,1,0,52
11091,22,999,6,0,0
11092,22,999,0,0,0
11093,939,999,6,1,36
11094,939,999,6,0,0
11095,939,999,0,0,0
11096,939,999,1,0,52
11097,939,999,6,0,3
11098,939,999,0,0,0
11099,939,999,0,0,0
11100,32,999,6,1,20
11101,32,999,6,0,0
11102,999,999,6,0,0
11103,999,999,6,0,2
11104,999,999,0,0,0
11105,32,999,1,0,35
11106,51,32,1,0,35
11107,999,999,6,0,0
11108,999,999,6,0,0
11109,999,999,6,0,0
11110,999,999,6,0,0
11111,999,999,1,0,52
11112,999,999,1,0,48
11113,939,999,6,0,0
11114,88,999,1,0,52
11115,22,999,6,0,28
11116,88,999,6,0,0
11117,21,50,1,0,52
11118,50,999,6,0,0
11119,21,50,0,0,0
11120,21,50,0,0,0
11121,939,999,1,0,50
11122,939,999,1,0,52
11123,939,999,6,0,0
11124,939,999,1,0,51
11125,939,999,1,0,50
11126,939,999,6,0,0
11127,939,999,0,0,0
11128,50,999,1,0,52
11129,50,999,1,0,52
11130,999,999,1,0,52
11131,999,999,0,0,0
11132,939,999,6,0,52
11133,939,999,1,0,3
11134,50,999,6,0,0
11135,50,999,0,0,0
11136,939,999,0,0,0
11137,999,999,6,0,0
11138,22,999,1,0,52
11139,22,999,1,0,52
11140,22,999,0,0,0
11141,22,999,0,0,0
11142,939,999,6,1,0
11143,939,999,6,0,0
11144,900,999,1,0,50
11145,900,999,1,0,50
11146,900,999,0,0,0
11147,900,999,0,0,0
11148,900,999,0,0,0
11149,939,999,1,0,52
11150,939,999,3,0,6
11151,939,999,0,0,0
11152,939,999,1,0,52
11153,22,50,1,0,52
11154,32,22,1,0,52
11155,22,32,0,0,0
11156,22,999,6,0,0
11157,50,22,6,0,0
11158,924,999,6,0,0
11159,999,999,1,0,50
11160,999,999,6,0,35
11161,999,999,0,0,0
11162,999,999,0,0,0
11163,32,999,6,0,0
11164,50,999,1,0,52
11165,50,999,1,0,52
11166,22,999,1,0,52
11167,22,999,1,0,50
11168,22,999,1,0,52
11169,22,999,6,0,0
11170,999,999,6,0,28
11171,999,999,0,0,0
11172,999,999,6,0,0
11173,900,999,6,0,0
11174,900,999,1,0,52
11175,900,999,6,0,0
11176,900,999,0,0,0
11177,21,920,6,0,0
11178,999,999,6,0,0
11179,999,999,0,0,0
11180,939,999,6,0,0
11181,999,999,6,0,0
11182,939,999,1,0,52
11183,939,999,6,0,0
11184,939,999,0,0,0
11185,920,21,1,0,40
11186,50,999,3,0,0
11187,50,920,0,0,0
11188,50,920,3,0,40
11189,939,999,6,0,0
11190,50,920,6,0,0
11191,939,999,6,0,28
11192,920,21,6,0,0
11193,21,920,6,0,0
11194,999,999,1,0,52
11195,999,999,0,0,0
11196,939,999,1,0,52
11197,939,999,6,0,0
11198,999,999,6,0,0
11199,999,999,6,0,6
11200,999,999,0,0,0
11201,999,999,0,0,0
11202,999,999,0,0,0
11203,999,999,0,0,0
11204,939,999,1,0,52
11205,939,999,3,0,36
11206,50,999,6,0,0
11207,50,999,6,0,0
11208,999,999,1,0,52
11209,999,999,1,0,52
11210,999,999,6,0,0
11211,939,999,1,0,52
11212,939,999,1,0,52
11213,939,999,0,0,0
11214,939,999,0,0,0
11215,924,999,6,0,0
11216,924,999,1,0,0
11217,939,999,6,0,0
11218,22,50,6,1,0
11219,50,920,1,0,52
11220,920,999,6,1,0
11221,50,999,6,0,0
11222,939,999,6,0,0
11223,939,999,6,0,0
11224,21,50,1,0,40
11225,939,999,1,0,52
11226,939,999,1,0,52
11227,939,999,0,0,0
11228,900,999,6,0,0
11229,900,999,0,0,0
11230,900,999,0,0,0
11231,939,999,1,0,52
11232,50,999,6,0,0
11233,50,999,0,0,0
11234,50,999,0,0,0
11235,50,999,1,0,52
11236,32,50,1,0,36
11237,939,999,1,0,52
11238,939,999,1,0,0
11239,939,999,0,0,0
11240,32,999,6,0,21
11241,32,999,0,0,0
11242,32,999,0,0,0
11243,32,999,0,0,0
11244,32,999,0,0,0
11245,939,999,6,0,0
11246,939,999,6,0,0
11247,51,920,6,0,0
11248,920,999,1,0,50
11249,32,142,6,1,0
11250,88,999,6,0,0
11251,939,999,6,1,0
11252,939,999,6,0,0
11253,999,999,1,0,52
11254,939,999,6,0,0
11255,22,999,6,0,0
11256,939,999,1,0,52
11257,939,999,1,0,0
11258,50,999,3,0,28
11259,50,999,1,0,52
11260,21,50,1,0,30
11261,50,999,6,0,0
11262,939,999,1,0,52
11263,939,999,6,0,0
11264,939,999,0,0,0
11265,939,999,6,1,18
11266,939,999,6,0,12
11267,939,999,1,0,52
11268,335,999,1,0,52
11269,335,999,1,0,30
11270,335,999,0,0,0
11271,999,999,1,0,50
11272,50,999,6,0,0
11273,939,999,6,0,12
11274,939,999,6,0,4
11275,939,999,0,0,0
11276,939,999,0,0,0
11277,999,999,1,0,48
11278,920,999,1,0,52
11279,920,999,6,0,0
11280,920,999,6,0,0
11281,920,999,0,0,0
11282,22,999,1,0,52
11283,50,32,1,0,52
11284,50,32,1,0,12
11285,999,999,1,0,50
11286,999,999,6,0,12
11287,32,21,6,0,0
11288,939,999,6,0,0
11289,939,999,6,0,0
11290,939,999,1,0,12
11291,939,999,6,0,0
11292,50,999,6,0,0
11293,50,22,1,0,52
11294,26,920,1,0,36
11295,50,22,0,0,0
11296,50,22,0,0,0
11297,22,999,1,0,48
11298,22,999,1,0,36
11299,32,999,6,1,0
11300,939,999,6,0,0
11301,999,999,1,0,52
11302,999,999,1,0,52
11303,999,999,0,0,0
11304,939,999,1,0,52
11305,939,999,6,0,0
11306,936,999,1,0,52
11307,32,50,6,0,0
